,avg_fitness,best_fitness,avg_size,best_individual
0,76500593.39607954,899.2638686949879,11.0117,((1.638355922868806/(X/(11.4338810107098/(14.870773229445415-9.966469451749239))))/((16.14584337400626+16.14584337400626)+(12.787834671263994-(5.977370879266703+3.288406898685732)))) 
1,1130500.0206550036,898.8988299809794,11.25128,(((5.198092778650745-10.579417564411647)/8.127617821152636)/((6.42368625183374-((12.787834671263994*5.977370879266703)*(6.187267017132401+-2.6662944192490743)))+(((7.453168906538343*-3.271234241436205)+((15.788569947410071*((11.014827374373773-X)/14.870773229445415))/0.41188988692636475))-(-0.7124842637562923*-0.7124842637562923)))) 
2,387185.8675427309,894.2442565992078,15.48962,((((-2.6662944192490743/6.42368625183374)/(((-0.7124842637562923/(((16.78136064551768*1.0946764624545438)-0.4892188541997191)+3.288406898685732))/16.873701015112616)/X))*((15.029788037461252-(14.870773229445415/1.7305560826924768))/(11.4338810107098*((9.27779800057737/(3.438566815580586/11.592666820388366))-((5.920797895021664/1.4269676847552448)/-1.2094956377872834)))))/((6.187267017132401*((-0.7482261759725102+-2.925730303699174)/-2.925730303699174))+0.7808023708400142)) 
3,8186597.649904431,894.2442565992078,21.55504,((((-2.6662944192490743/6.42368625183374)/(((-0.7124842637562923/(((16.78136064551768*1.0946764624545438)-0.4892188541997191)+3.288406898685732))/16.873701015112616)/X))*((15.029788037461252-(14.870773229445415/1.7305560826924768))/(11.4338810107098*((9.27779800057737/(3.438566815580586/11.592666820388366))-((5.920797895021664/1.4269676847552448)/-1.2094956377872834)))))/((6.187267017132401*((-0.7482261759725102+-2.925730303699174)/-2.925730303699174))+0.7808023708400142)) 
4,4159623858416626.0,894.2442565992078,28.07238,((((-2.6662944192490743/6.42368625183374)/(((-0.7124842637562923/(((16.78136064551768*1.0946764624545438)-0.4892188541997191)+3.288406898685732))/16.873701015112616)/X))*((15.029788037461252-(14.870773229445415/1.7305560826924768))/(11.4338810107098*((9.27779800057737/(3.438566815580586/11.592666820388366))-((5.920797895021664/1.4269676847552448)/-1.2094956377872834)))))/((6.187267017132401*((-0.7482261759725102+-2.925730303699174)/-2.925730303699174))+0.7808023708400142)) 
5,196592386.20076734,893.0100696075247,33.21018,(((1.2338518801870881+6.284436365409995)/(3.460876067082671-(((11.4338810107098+(16.164748688667164*(16.164748688667164+6.187267017132401)))*12.787834671263994)+1.5401068174911137)))/((0.3872094877221768/((8.490002465372665-X)*(6.508075794619359-7.823766208708166)))-(((6.42368625183374+0.7808023708400142)*(-4.7057660064849856*(((16.559530038547933-16.14584337400626)*-0.5346658770851196)/(14.136237018521307+((7.823766208708166*12.72796345983587)*6.187267017132401)))))-((-0.7482261759725102+1.5401068174911137)/(12.01126785225155+13.634024149170756))))) 
6,429465574.3857485,892.9737350541017,36.34284,((6.42368625183374/((((X-(-3.4516943495755568/3.2066866655454547))/15.788569947410071)/((13.634024149170756+15.549352885255331)*(8.044941129533665-(6.187267017132401+16.559530038547933))))*15.029788037461252))/(((9.966469451749239-(16.78136064551768*-0.7124842637562923))*((13.329842714214315*6.187267017132401)-13.634024149170756))/(((3.288406898685732/-0.5346658770851196)-(5.049927921544935/4.335583913255601))/16.10713337447318))) 
7,26732459225.856724,892.8022429310204,39.28126,((((-2.6662944192490743/6.42368625183374)/(((-0.7124842637562923/(((16.78136064551768*1.0946764624545438)-0.4892188541997191)+3.288406898685732))/16.873701015112616)/X))*((15.029788037461252-(14.870773229445415/1.7305560826924768))/(11.4338810107098*((9.27779800057737/(3.438566815580586/11.592666820388366))-10.140926338041794))))/((6.187267017132401*((-0.7482261759725102+-2.925730303699174)/-2.925730303699174))+0.7808023708400142)) 
8,61227905.30297037,884.0876018208071,44.2474,((((-4.7057660064849856*(-2.925730303699174*(2.582286813206422/6.929626636431589)))-7.293240953350562)*(((-1.3456157514411338/(10.710610192781754/((((X/8.490002465372665)+1.5401068174911137)-1.4269676847552448)*(15.029788037461252*((((16.559530038547933*((((-2.3702238182944573/11.85268393283545)-(1.7305560826924768/0.11592791374730282))/((((0.4892188541997191/1.4269676847552448)*(16.14584337400626*6.187267017132401))+((16.10713337447318/1.3000104858529005)+6.424417874870306))*7.823766208708166))/((X*13.634024149170756)*-4.7057660064849856)))+((((-3.4516943495755568/(0.8021895538452064/-2.065958319672072))-8.490002465372665)/(((-3.327894911987984*-0.7124842637562923)+(4.335583913255601/((((-2.065958319672072/10.710610192781754)/15.303098735100168)/(((0.41188988692636475+13.206552261168433)+(1.0946764624545438/15.549352885255331))/0.8021895538452064))+0.4892188541997191)))-((-4.030520610569161-13.634024149170756)*14.897955997840238)))/4.335583913255601))-(11.4338810107098/8.490002465372665))*(((15.549352885255331*14.415263918167526)*8.488349884374923)+0.11592791374730282))))))/16.873701015112616)/((10.579417564411647-7.293240953350562)*-3.327894911987984)))/(16.559530038547933-(((6.187267017132401/(9.966469451749239*X))/10.487454067517687)+6.890542701808155))) 
9,5800172.832477543,884.087592023204,52.55298,((((-4.7057660064849856*(-2.925730303699174*(2.582286813206422/6.929626636431589)))-7.293240953350562)*(((-1.3456157514411338/(10.710610192781754/((((X/8.490002465372665)+1.5401068174911137)-1.4269676847552448)*(15.029788037461252*((((16.559530038547933*((((-2.3702238182944573/11.85268393283545)-(1.7305560826924768/0.11592791374730282))/((((0.4892188541997191/1.4269676847552448)*(16.14584337400626*6.187267017132401))+((16.10713337447318/1.3000104858529005)+6.424417874870306))*7.823766208708166))/((X*13.634024149170756)*-4.7057660064849856)))+((((-3.4516943495755568/(0.8021895538452064/-2.065958319672072))-8.490002465372665)/(((-3.327894911987984*-0.7124842637562923)+(4.335583913255601/((((-2.065958319672072/10.710610192781754)/15.303098735100168)/(((0.41188988692636475+13.206552261168433)+(1.0946764624545438/15.549352885255331))/0.8021895538452064))+(0.3872094877221768/((-4.030520610569161/(11.249069359220648*8.127617821152636))/(9.038171629538253*(13.329842714214315+2.582286813206422)))))))-((-4.030520610569161-13.634024149170756)*14.897955997840238)))/4.335583913255601))-(11.4338810107098/8.490002465372665))*(((15.549352885255331*14.415263918167526)*8.488349884374923)+0.11592791374730282))))))/16.873701015112616)/((10.579417564411647-7.293240953350562)*-3.327894911987984)))/(16.559530038547933-(((6.187267017132401/(9.966469451749239*X))/10.487454067517687)+6.890542701808155))) 
