,avg_fitness,best_fitness,avg_size,best_individual
0,51595.7022030548,146.11737872798608,11.00304,((3.2315390506132466--3.861687589257123)/(((-0.057850936476049775/(4.427035795024429+-4.385015440123773))/-1.6123556346223475)+(((-4.358066390677692/2.2987413035330206)*5.333025139568903)*((-1.668263287174868/2.840358100748044)/X))))
1,9498.104201445465,146.11737872798608,9.8077,((3.2315390506132466--3.861687589257123)/(((-0.057850936476049775/(4.427035795024429+-4.385015440123773))/-1.6123556346223475)+(((-4.358066390677692/2.2987413035330206)*5.333025139568903)*((-1.668263287174868/2.840358100748044)/X))))
2,4261.531922837757,146.11737872798608,9.53224,((3.2315390506132466--3.861687589257123)/(((-0.057850936476049775/(4.427035795024429+-4.385015440123773))/-1.6123556346223475)+(((-4.358066390677692/2.2987413035330206)*5.333025139568903)*((-1.668263287174868/2.840358100748044)/X))))
3,2750.456845312111,146.11737872798608,10.08894,((3.2315390506132466--3.861687589257123)/(((-0.057850936476049775/(4.427035795024429+-4.385015440123773))/-1.6123556346223475)+(((-4.358066390677692/2.2987413035330206)*5.333025139568903)*((-1.668263287174868/2.840358100748044)/X))))
4,2584.2646196108285,53.25204837842274,11.5531,((-0.057850936476049775+(-1.1730212234790396+-0.7358861737030384))/((-4.388734894747252/((X*2.8384158961767962)+0.6346670269014689))+-0.2591564128743036))
5,3818.7728264826446,53.25204837842274,14.33522,((-0.057850936476049775+(-1.1730212234790396+-0.7358861737030384))/((-4.388734894747252/((X*2.8384158961767962)+0.6346670269014689))+-0.2591564128743036))
6,4671.762854796105,53.25204837842274,18.72768,((-0.057850936476049775+(-1.1730212234790396+-0.7358861737030384))/((-4.388734894747252/((X*2.8384158961767962)+0.6346670269014689))+-0.2591564128743036))
7,2616.0796691070123,53.25204837842274,24.56646,((-0.057850936476049775+(-1.1730212234790396+-0.7358861737030384))/((-4.388734894747252/((X*2.8384158961767962)+0.6346670269014689))+-0.2591564128743036))
8,2533.1529066566072,47.05742222421858,31.9482,(((-2.4223807890121885+(X/-3.1444659482972397))+((X*(-2.4223807890121885*5.013191932659094))*(1.4658732998394788/((-0.7358861737030384*((((1.4658732998394788--1.9471498463962194)/-4.7809305151744095)/2.8384158961767962)-X))+3.766853811215272))))/-4.385015440123773)
9,2829.53635696391,47.05742222421858,40.84196,(((-2.4223807890121885+(X/-3.1444659482972397))+((X*(-2.4223807890121885*5.013191932659094))*(1.4658732998394788/((-0.7358861737030384*((((1.4658732998394788--1.9471498463962194)/-4.7809305151744095)/2.8384158961767962)-X))+3.766853811215272))))/-4.385015440123773)
10,2125.9451120477356,47.05742222421858,51.50366,(((-2.4223807890121885+(X/-3.1444659482972397))+((X*(-2.4223807890121885*5.013191932659094))*(1.4658732998394788/((-0.7358861737030384*((((1.4658732998394788--1.9471498463962194)/-4.7809305151744095)/2.8384158961767962)-X))+3.766853811215272))))/-4.385015440123773)
11,2023.0121087264547,44.05900416635044,63.75806,(((-2.4223807890121885+(0.04420124791488522/(5.013191932659094+3.766853811215272)))+((X*(-2.4223807890121885*5.013191932659094))*(1.4658732998394788/(((((X*2.9306984307038704)+(-0.7358861737030384/(0.6346670269014689+(-3.3651036281350226+-2.431806481526065))))/-1.1730212234790396)/-4.358066390677692)+3.766853811215272))))/-4.385015440123773)
12,2156.117086678885,41.69323436798777,78.03252,(((((-1.8138335963220413-0.04420124791488522)*(0.5153018580078346*3.4216972177633167))+-1.5574578678027162)*-2.4223807890121885)/(1.5557378793119767-((-4.880580287150269+0.5153018580078346)*((((((-1.104852313384547+(4.321801143248541/(((4.543558555144964+(1.4658732998394788--1.104852313384547))+(-1.8138335963220413--4.7809305151744095))/-0.16383034035198385)))-(((3.31317440542656*X)/(3.766853811215272--4.7809305151744095))+-0.030798460969077013))/(-3.57301518781304+((1.5584567725635097-5.696891829646635)/(-2.7036056472318304/0.6194468441404997))))/4.563785624435633)+(3.216636411470974/(-0.2591564128743036+2.1689988626960286)))/X))))
13,1806.162885420362,38.50212407733095,95.36242,(((-2.4223807890121885+(0.04420124791488522/(-3.1704092322260315+3.766853811215272)))+((X*(-2.4223807890121885*5.013191932659094))*(1.4658732998394788/(((((X*2.9306984307038704)+(-0.7358861737030384/(0.6346670269014689+(-3.3651036281350226+-2.431806481526065))))/-1.1730212234790396)/-4.358066390677692)+3.766853811215272))))/-4.385015440123773)
14,1671.4609390186617,38.50212407733095,116.63854,(((-2.4223807890121885+(0.04420124791488522/(-3.1704092322260315+3.766853811215272)))+((X*(-2.4223807890121885*5.013191932659094))*(1.4658732998394788/(((((X*2.9306984307038704)+(-0.7358861737030384/(0.6346670269014689+(-3.3651036281350226+-2.431806481526065))))/-1.1730212234790396)/-4.358066390677692)+3.766853811215272))))/-4.385015440123773)
15,1543.3715254958836,33.96229719330438,142.98644,(((((-1.8138335963220413-0.04420124791488522)*(0.5153018580078346*3.4216972177633167))+-1.5574578678027162)*-2.4223807890121885)/(1.5557378793119767-((-4.880580287150269+(-0.9547229075049488/((2.840358100748044/(-3.57301518781304-X))/-0.16383034035198385)))*((((((-1.104852313384547+3.4216972177633167)-0.7435258623343719)/(-3.57301518781304+((1.5584567725635097-(((((2.811728399259197+(((1.5557378793119767+3.2448014202025046)-X)*5.871942382294826))/-1.1333913085883083)+-4.248058129793868)+3.2448014202025046)/-2.5499344281744616))/(-2.7036056472318304/0.6194468441404997))))/4.563785624435633)+(3.216636411470974/(-0.2591564128743036+2.1689988626960286)))/X))))
