,avg_fitness,best_fitness,avg_size,best_individual
0,63821185.69320505,893.8177964831937,11.03058,(13.266199033620715/(5.082398860941472+(X*10.357719122879534)))
1,5827427.667033822,892.674093738027,11.19514,((-3.1265921837469337/(10.98632183198821-13.797407019848844))/((0.37174422726955747--0.36629213324010657)+X))
2,192271.9897793038,892.674093738027,15.10628,((-3.1265921837469337/(10.98632183198821-13.797407019848844))/((0.37174422726955747--0.36629213324010657)+X))
3,546585.4270657788,892.6594105140553,20.90142,(((3.4258976061668402--3.753036438712976)/((-2.6368400821866134/14.177552723247175)/(((14.666290376259099/9.058674959187085)/1.8204702287084116)*0.8443781054908932)))/((4.583541875500625-(13.307473286051437-0.37174422726955747))+(7.469661925235593*((15.04594778989869*-2.7260386153839975)/(10.318277768964382/X)))))
4,468509973.0317269,883.238990293545,27.1845,((7.469661925235593-(-2.515483599418546/(X+(14.177552723247175/X))))/(7.082431899840142/(X/(11.281488561985125*(10.318277768964382*15.990128801975732)))))
5,681240655.8902414,883.238990293545,31.77154,((7.469661925235593-(-2.515483599418546/(X+(14.177552723247175/X))))/(7.082431899840142/(X/(11.281488561985125*(10.318277768964382*15.990128801975732)))))
6,966771276.9294676,882.5323011853701,34.39548,((7.469661925235593-(-2.515483599418546/1.6349532085718526))/(7.082431899840142/(X/(11.281488561985125*(10.318277768964382*15.990128801975732)))))
7,667654615.1170999,880.7067701279907,37.46356,((7.469661925235593-(0.6322761432207855/((0.7186299296175012-5.970917707127176)*((14.135676694089877/((-0.48899062899048307-((X*10.586542465576533)+14.768279356870522))-((16.056927712151268+-3.147876159086569)-5.575216223700908)))/1.6758075179840066))))/(5.575216223700908/(X/(11.281488561985125*(10.318277768964382*(1.6758075179840066+12.939197569104152))))))
8,3872933.2218146836,878.3855097441951,42.21054,(((((1.6349532085718526/((0.8070434233381327-(6.730138450802405*0.7186299296175012))-(3.715447177725654+8.574984800503008)))/((-0.03665962025950442/(((((9.917951561767744-8.574984800503008)-(-2.420401424327389*6.730138450802405))-(-3.753036438712976*1.6349532085718526))-(((15.04594778989869*6.766875070371066)/(14.177552723247175/(3.715447177725654+-3.753036438712976)))*((14.34227861608979-5.036511587833234)*(X-15.108162099388665))))*0.8070434233381327))/11.725950767986447))+7.082431899840142)/X)/14.666290376259099)
9,1365356.3024429139,878.3855097441951,48.4904,(((((1.6349532085718526/((0.8070434233381327-(6.730138450802405*0.7186299296175012))-(3.715447177725654+8.574984800503008)))/((-0.03665962025950442/(((((9.917951561767744-8.574984800503008)-(-2.420401424327389*6.730138450802405))-(-3.753036438712976*1.6349532085718526))-(((15.04594778989869*6.766875070371066)/(14.177552723247175/(3.715447177725654+-3.753036438712976)))*((14.34227861608979-5.036511587833234)*(X-15.108162099388665))))*0.8070434233381327))/11.725950767986447))+7.082431899840142)/X)/14.666290376259099)
