2 100 -5 17 50
0.0 0.0 0.0
2.04 0.0 2.04
4.08 0.0 4.08
6.12 0.0 6.12
8.16 0.0 8.16
10.2 0.0 10.2
12.24 0.0 12.24
14.29 0.0 14.29
16.33 0.0 16.33
18.37 0.0 18.37
20.41 0.0 20.41
22.45 0.0 22.45
24.49 0.0 24.49
26.53 0.0 26.53
28.57 0.0 28.57
30.61 0.0 30.61
32.65 0.0 32.65
34.69 0.0 34.69
36.73 0.0 36.73
38.78 0.0 38.78
40.82 0.0 40.82
42.86 0.0 42.86
44.9 0.0 44.9
46.94 0.0 46.94
48.98 0.0 48.98
51.02 0.0 51.02
53.06 0.0 53.06
55.1 0.0 55.1
57.14 0.0 57.14
59.18 0.0 59.18
61.22 0.0 61.22
63.27 0.0 63.27
65.31 0.0 65.31
67.35 0.0 67.35
69.39 0.0 69.39
71.43 0.0 71.43
73.47 0.0 73.47
75.51 0.0 75.51
77.55 0.0 77.55
79.59 0.0 79.59
81.63 0.0 81.63
83.67 0.0 83.67
85.71 0.0 85.71
87.76 0.0 87.76
89.8 0.0 89.8
91.84 0.0 91.84
93.88 0.0 93.88
95.92 0.0 95.92
97.96 0.0 97.96
100.0 0.0 100.0
0.0 2.04 4.08
2.04 2.04 6.12
4.08 2.04 8.16
6.12 2.04 10.2
8.16 2.04 12.24
10.2 2.04 14.28
12.24 2.04 16.32
14.29 2.04 18.37
16.33 2.04 20.41
18.37 2.04 22.45
20.41 2.04 24.49
22.45 2.04 26.53
24.49 2.04 28.57
26.53 2.04 30.61
28.57 2.04 32.65
30.61 2.04 34.69
32.65 2.04 36.73
34.69 2.04 38.77
36.73 2.04 40.81
38.78 2.04 42.86
40.82 2.04 44.9
42.86 2.04 46.94
44.9 2.04 48.98
46.94 2.04 51.02
48.98 2.04 53.06
51.02 2.04 55.1
53.06 2.04 57.14
55.1 2.04 59.18
57.14 2.04 61.22
59.18 2.04 63.26
61.22 2.04 65.3
63.27 2.04 67.35
65.31 2.04 69.39
67.35 2.04 71.43
69.39 2.04 73.47
71.43 2.04 75.51
73.47 2.04 77.55
75.51 2.04 79.59
77.55 2.04 81.63
79.59 2.04 83.67
81.63 2.04 85.71
83.67 2.04 87.75
85.71 2.04 89.79
87.76 2.04 91.84
89.8 2.04 93.88
91.84 2.04 95.92
93.88 2.04 97.96
95.92 2.04 100.0
97.96 2.04 102.04
100.0 2.04 104.08
0.0 4.08 8.16
2.04 4.08 10.2
4.08 4.08 12.24
6.12 4.08 14.28
8.16 4.08 16.32
10.2 4.08 18.36
12.24 4.08 20.4
14.29 4.08 22.45
16.33 4.08 24.49
18.37 4.08 26.53
20.41 4.08 28.57
22.45 4.08 30.61
24.49 4.08 32.65
26.53 4.08 34.69
28.57 4.08 36.73
30.61 4.08 38.77
32.65 4.08 40.81
34.69 4.08 42.85
36.73 4.08 44.89
38.78 4.08 46.94
40.82 4.08 48.98
