2 100 -5 17 50
0.0 0.0 2.0
2.04 0.0 -0.05
4.08 0.0 -0.29
6.12 0.0 2.05
8.16 0.0 -1.41
10.2 0.0 -2.35
12.24 0.0 1.73
14.29 0.0 0.45
16.33 0.0 -0.67
18.37 0.0 2.01
20.41 0.0 -0.68
22.45 0.0 -2.77
24.49 0.0 1.29
26.53 0.0 0.99
28.57 0.0 -0.92
30.61 0.0 1.78
32.65 0.0 0.08
34.69 0.0 -2.98
36.73 0.0 0.67
38.78 0.0 1.46
40.82 0.0 -1.0
42.86 0.0 1.4
44.9 0.0 0.77
46.94 0.0 -2.96
48.98 0.0 -0.04
51.02 0.0 1.83
53.06 0.0 -0.9
55.1 0.0 0.91
57.14 0.0 1.37
59.18 0.0 -2.71
61.22 0.0 -0.8
63.27 0.0 2.03
65.31 0.0 -0.63
67.35 0.0 0.39
69.39 0.0 1.79
71.43 0.0 -2.27
73.47 0.0 -1.52
75.51 0.0 2.04
77.55 0.0 -0.22
79.59 0.0 -0.13
81.63 0.0 2.02
83.67 0.0 -1.65
85.71 0.0 -2.17
87.76 0.0 1.86
89.8 0.0 0.27
91.84 0.0 -0.55
93.88 0.0 2.05
95.92 0.0 -0.94
97.96 0.0 -2.64
100.0 0.0 1.46
0.0 2.04 2.0
2.04 2.04 -0.05
4.08 2.04 -0.29
6.12 2.04 2.05
8.16 2.04 -1.41
10.2 2.04 -2.35
12.24 2.04 1.73
14.29 2.04 0.45
16.33 2.04 -0.67
18.37 2.04 2.01
20.41 2.04 -0.68
22.45 2.04 -2.77
24.49 2.04 1.29
26.53 2.04 0.99
28.57 2.04 -0.92
30.61 2.04 1.78
32.65 2.04 0.08
34.69 2.04 -2.98
36.73 2.04 0.67
38.78 2.04 1.46
40.82 2.04 -1.0
42.86 2.04 1.4
44.9 2.04 0.77
46.94 2.04 -2.96
48.98 2.04 -0.04
51.02 2.04 1.83
53.06 2.04 -0.9
55.1 2.04 0.91
57.14 2.04 1.37
59.18 2.04 -2.71
61.22 2.04 -0.8
63.27 2.04 2.03
65.31 2.04 -0.63
67.35 2.04 0.39
69.39 2.04 1.79
71.43 2.04 -2.27
73.47 2.04 -1.52
75.51 2.04 2.04
77.55 2.04 -0.22
79.59 2.04 -0.13
81.63 2.04 2.02
83.67 2.04 -1.65
85.71 2.04 -2.17
87.76 2.04 1.86
89.8 2.04 0.27
91.84 2.04 -0.55
93.88 2.04 2.05
95.92 2.04 -0.94
97.96 2.04 -2.64
100.0 2.04 1.46
0.0 4.08 2.0
2.04 4.08 -0.05
4.08 4.08 -0.29
6.12 4.08 2.05
8.16 4.08 -1.41
10.2 4.08 -2.35
12.24 4.08 1.73
14.29 4.08 0.45
16.33 4.08 -0.67
18.37 4.08 2.01
20.41 4.08 -0.68
22.45 4.08 -2.77
24.49 4.08 1.29
26.53 4.08 0.99
28.57 4.08 -0.92
30.61 4.08 1.78
32.65 4.08 0.08
34.69 4.08 -2.98
36.73 4.08 0.67
38.78 4.08 1.46
40.82 4.08 -1.0
42.86 4.08 1.4
44.9 4.08 0.77
46.94 4.08 -2.96
48.98 4.08 -0.04
51.02 4.08 1.83
53.06 4.08 -0.9
55.1 4.08 0.91
57.14 4.08 1.37
59.18 4.08 -2.71
61.22 4.08 -0.8
63.27 4.08 2.03
65.31 4.08 -0.63
67.35 4.08 0.39
69.39 4.08 1.79
71.43 4.08 -2.27
73.47 4.08 -1.52
75.51 4.08 2.04
77.55 4.08 -0.22
79.59 4.08 -0.13
81.63 4.08 2.02
83.67 4.08 -1.65
85.71 4.08 -2.17
87.76 4.08 1.86
89.8 4.08 0.27
91.84 4.08 -0.55
93.88 4.08 2.05
95.92 4.08 -0.94
97.96 4.08 -2.64
100.0 4.08 1.46
0.0 6.12 2.0
2.04 6.12 -0.05
4.08 6.12 -0.29
6.12 6.12 2.05
8.16 6.12 -1.41
10.2 6.12 -2.35
12.24 6.12 1.73
14.29 6.12 0.45
16.33 6.12 -0.67
18.37 6.12 2.01
20.41 6.12 -0.68
22.45 6.12 -2.77
24.49 6.12 1.29
26.53 6.12 0.99
28.57 6.12 -0.92
30.61 6.12 1.78
32.65 6.12 0.08
34.69 6.12 -2.98
36.73 6.12 0.67
38.78 6.12 1.46
40.82 6.12 -1.0
42.86 6.12 1.4
44.9 6.12 0.77
46.94 6.12 -2.96
48.98 6.12 -0.04
51.02 6.12 1.83
53.06 6.12 -0.9
55.1 6.12 0.91
57.14 6.12 1.37
59.18 6.12 -2.71
61.22 6.12 -0.8
63.27 6.12 2.03
65.31 6.12 -0.63
67.35 6.12 0.39
69.39 6.12 1.79
71.43 6.12 -2.27
73.47 6.12 -1.52
75.51 6.12 2.04
77.55 6.12 -0.22
79.59 6.12 -0.13
81.63 6.12 2.02
83.67 6.12 -1.65
85.71 6.12 -2.17
87.76 6.12 1.86
89.8 6.12 0.27
91.84 6.12 -0.55
93.88 6.12 2.05
95.92 6.12 -0.94
97.96 6.12 -2.64
100.0 6.12 1.46
0.0 8.16 2.0
2.04 8.16 -0.05
4.08 8.16 -0.29
6.12 8.16 2.05
8.16 8.16 -1.41
10.2 8.16 -2.35
12.24 8.16 1.73
14.29 8.16 0.45
16.33 8.16 -0.67
18.37 8.16 2.01
20.41 8.16 -0.68
22.45 8.16 -2.77
24.49 8.16 1.29
26.53 8.16 0.99
28.57 8.16 -0.92
30.61 8.16 1.78
32.65 8.16 0.08
34.69 8.16 -2.98
36.73 8.16 0.67
38.78 8.16 1.46
40.82 8.16 -1.0
42.86 8.16 1.4
44.9 8.16 0.77
46.94 8.16 -2.96
48.98 8.16 -0.04
51.02 8.16 1.83
53.06 8.16 -0.9
55.1 8.16 0.91
57.14 8.16 1.37
59.18 8.16 -2.71
61.22 8.16 -0.8
63.27 8.16 2.03
65.31 8.16 -0.63
67.35 8.16 0.39
69.39 8.16 1.79
71.43 8.16 -2.27
73.47 8.16 -1.52
75.51 8.16 2.04
77.55 8.16 -0.22
79.59 8.16 -0.13
81.63 8.16 2.02
83.67 8.16 -1.65
85.71 8.16 -2.17
87.76 8.16 1.86
89.8 8.16 0.27
91.84 8.16 -0.55
93.88 8.16 2.05
95.92 8.16 -0.94
97.96 8.16 -2.64
100.0 8.16 1.46
0.0 10.2 2.0
2.04 10.2 -0.05
4.08 10.2 -0.29
6.12 10.2 2.05
8.16 10.2 -1.41
10.2 10.2 -2.35
12.24 10.2 1.73
14.29 10.2 0.45
16.33 10.2 -0.67
18.37 10.2 2.01
20.41 10.2 -0.68
22.45 10.2 -2.77
24.49 10.2 1.29
26.53 10.2 0.99
28.57 10.2 -0.92
30.61 10.2 1.78
32.65 10.2 0.08
34.69 10.2 -2.98
36.73 10.2 0.67
38.78 10.2 1.46
40.82 10.2 -1.0
42.86 10.2 1.4
44.9 10.2 0.77
46.94 10.2 -2.96
48.98 10.2 -0.04
51.02 10.2 1.83
53.06 10.2 -0.9
55.1 10.2 0.91
57.14 10.2 1.37
59.18 10.2 -2.71
61.22 10.2 -0.8
63.27 10.2 2.03
65.31 10.2 -0.63
67.35 10.2 0.39
69.39 10.2 1.79
71.43 10.2 -2.27
73.47 10.2 -1.52
75.51 10.2 2.04
77.55 10.2 -0.22
79.59 10.2 -0.13
81.63 10.2 2.02
83.67 10.2 -1.65
85.71 10.2 -2.17
87.76 10.2 1.86
89.8 10.2 0.27
91.84 10.2 -0.55
93.88 10.2 2.05
95.92 10.2 -0.94
97.96 10.2 -2.64
100.0 10.2 1.46
0.0 12.24 2.0
2.04 12.24 -0.05
4.08 12.24 -0.29
6.12 12.24 2.05
8.16 12.24 -1.41
10.2 12.24 -2.35
12.24 12.24 1.73
14.29 12.24 0.45
16.33 12.24 -0.67
18.37 12.24 2.01
20.41 12.24 -0.68
22.45 12.24 -2.77
24.49 12.24 1.29
26.53 12.24 0.99
28.57 12.24 -0.92
30.61 12.24 1.78
32.65 12.24 0.08
34.69 12.24 -2.98
36.73 12.24 0.67
38.78 12.24 1.46
40.82 12.24 -1.0
42.86 12.24 1.4
44.9 12.24 0.77
46.94 12.24 -2.96
48.98 12.24 -0.04
51.02 12.24 1.83
53.06 12.24 -0.9
55.1 12.24 0.91
57.14 12.24 1.37
59.18 12.24 -2.71
61.22 12.24 -0.8
63.27 12.24 2.03
65.31 12.24 -0.63
67.35 12.24 0.39
69.39 12.24 1.79
71.43 12.24 -2.27
73.47 12.24 -1.52
75.51 12.24 2.04
77.55 12.24 -0.22
79.59 12.24 -0.13
81.63 12.24 2.02
83.67 12.24 -1.65
85.71 12.24 -2.17
87.76 12.24 1.86
89.8 12.24 0.27
91.84 12.24 -0.55
93.88 12.24 2.05
95.92 12.24 -0.94
97.96 12.24 -2.64
100.0 12.24 1.46
0.0 14.29 2.0
2.04 14.29 -0.05
4.08 14.29 -0.29
6.12 14.29 2.05
8.16 14.29 -1.41
10.2 14.29 -2.35
12.24 14.29 1.73
14.29 14.29 0.45
16.33 14.29 -0.67
18.37 14.29 2.01
20.41 14.29 -0.68
22.45 14.29 -2.77
24.49 14.29 1.29
26.53 14.29 0.99
28.57 14.29 -0.92
30.61 14.29 1.78
32.65 14.29 0.08
34.69 14.29 -2.98
36.73 14.29 0.67
38.78 14.29 1.46
40.82 14.29 -1.0
42.86 14.29 1.4
44.9 14.29 0.77
46.94 14.29 -2.96
48.98 14.29 -0.04
51.02 14.29 1.83
53.06 14.29 -0.9
55.1 14.29 0.91
57.14 14.29 1.37
59.18 14.29 -2.71
61.22 14.29 -0.8
63.27 14.29 2.03
65.31 14.29 -0.63
67.35 14.29 0.39
69.39 14.29 1.79
71.43 14.29 -2.27
73.47 14.29 -1.52
75.51 14.29 2.04
77.55 14.29 -0.22
79.59 14.29 -0.13
81.63 14.29 2.02
83.67 14.29 -1.65
85.71 14.29 -2.17
87.76 14.29 1.86
89.8 14.29 0.27
91.84 14.29 -0.55
93.88 14.29 2.05
95.92 14.29 -0.94
97.96 14.29 -2.64
100.0 14.29 1.46
0.0 16.33 2.0
2.04 16.33 -0.05
4.08 16.33 -0.29
6.12 16.33 2.05
8.16 16.33 -1.41
10.2 16.33 -2.35
12.24 16.33 1.73
14.29 16.33 0.45
16.33 16.33 -0.67
18.37 16.33 2.01
20.41 16.33 -0.68
22.45 16.33 -2.77
24.49 16.33 1.29
26.53 16.33 0.99
28.57 16.33 -0.92
30.61 16.33 1.78
32.65 16.33 0.08
34.69 16.33 -2.98
36.73 16.33 0.67
38.78 16.33 1.46
40.82 16.33 -1.0
42.86 16.33 1.4
44.9 16.33 0.77
46.94 16.33 -2.96
48.98 16.33 -0.04
51.02 16.33 1.83
53.06 16.33 -0.9
55.1 16.33 0.91
57.14 16.33 1.37
59.18 16.33 -2.71
61.22 16.33 -0.8
63.27 16.33 2.03
65.31 16.33 -0.63
67.35 16.33 0.39
69.39 16.33 1.79
71.43 16.33 -2.27
73.47 16.33 -1.52
75.51 16.33 2.04
77.55 16.33 -0.22
79.59 16.33 -0.13
81.63 16.33 2.02
83.67 16.33 -1.65
85.71 16.33 -2.17
87.76 16.33 1.86
89.8 16.33 0.27
91.84 16.33 -0.55
93.88 16.33 2.05
95.92 16.33 -0.94
