2 100 -5 17 50
-100.0 -100.0 1.99
-95.92 -100.0 0.54
-91.84 -100.0 -2.42
-87.76 -100.0 2.06
-83.67 -100.0 0.03
-79.59 -100.0 -1.86
-75.51 -100.0 1.93
-71.43 -100.0 -0.44
-67.35 -100.0 -1.16
-63.27 -100.0 1.59
-59.18 -100.0 -0.78
-55.1 -100.0 -0.42
-51.02 -100.0 1.09
-46.94 -100.0 -0.97
-42.86 -100.0 0.34
-38.78 -100.0 0.43
-34.69 -100.0 -0.98
-30.61 -100.0 0.99
-26.53 -100.0 -0.3
-22.45 -100.0 -0.82
-18.37 -100.0 1.54
-14.29 -100.0 -1.06
-10.2 -100.0 -0.5
-6.12 -100.0 1.89
-2.04 -100.0 -1.76
2.04 -100.0 -0.05
6.12 -100.0 2.05
10.2 -100.0 -2.35
14.29 -100.0 0.45
18.37 -100.0 2.01
22.45 -100.0 -2.77
26.53 -100.0 0.99
30.61 -100.0 1.78
34.69 -100.0 -2.98
38.78 -100.0 1.46
42.86 -100.0 1.4
46.94 -100.0 -2.96
51.02 -100.0 1.83
55.1 -100.0 0.91
59.18 -100.0 -2.71
63.27 -100.0 2.03
67.35 -100.0 0.39
71.43 -100.0 -2.27
75.51 -100.0 2.04
79.59 -100.0 -0.13
83.67 -100.0 -1.65
87.76 -100.0 1.86
91.84 -100.0 -0.55
95.92 -100.0 -0.94
100.0 -100.0 1.46
-100.0 -95.92 1.99
-95.92 -95.92 0.54
-91.84 -95.92 -2.42
-87.76 -95.92 2.06
-83.67 -95.92 0.03
-79.59 -95.92 -1.86
-75.51 -95.92 1.93
-71.43 -95.92 -0.44
-67.35 -95.92 -1.16
-63.27 -95.92 1.59
-59.18 -95.92 -0.78
-55.1 -95.92 -0.42
-51.02 -95.92 1.09
-46.94 -95.92 -0.97
-42.86 -95.92 0.34
-38.78 -95.92 0.43
-34.69 -95.92 -0.98
-30.61 -95.92 0.99
-26.53 -95.92 -0.3
-22.45 -95.92 -0.82
-18.37 -95.92 1.54
-14.29 -95.92 -1.06
-10.2 -95.92 -0.5
-6.12 -95.92 1.89
-2.04 -95.92 -1.76
2.04 -95.92 -0.05
6.12 -95.92 2.05
10.2 -95.92 -2.35
14.29 -95.92 0.45
18.37 -95.92 2.01
22.45 -95.92 -2.77
26.53 -95.92 0.99
30.61 -95.92 1.78
34.69 -95.92 -2.98
38.78 -95.92 1.46
42.86 -95.92 1.4
46.94 -95.92 -2.96
51.02 -95.92 1.83
55.1 -95.92 0.91
59.18 -95.92 -2.71
63.27 -95.92 2.03
67.35 -95.92 0.39
71.43 -95.92 -2.27
75.51 -95.92 2.04
79.59 -95.92 -0.13
83.67 -95.92 -1.65
87.76 -95.92 1.86
91.84 -95.92 -0.55
95.92 -95.92 -0.94
100.0 -95.92 1.46
-100.0 -91.84 1.99
-95.92 -91.84 0.54
-91.84 -91.84 -2.42
-87.76 -91.84 2.06
-83.67 -91.84 0.03
-79.59 -91.84 -1.86
-75.51 -91.84 1.93
-71.43 -91.84 -0.44
-67.35 -91.84 -1.16
-63.27 -91.84 1.59
-59.18 -91.84 -0.78
-55.1 -91.84 -0.42
-51.02 -91.84 1.09
-46.94 -91.84 -0.97
-42.86 -91.84 0.34
-38.78 -91.84 0.43
-34.69 -91.84 -0.98
-30.61 -91.84 0.99
-26.53 -91.84 -0.3
-22.45 -91.84 -0.82
-18.37 -91.84 1.54
-14.29 -91.84 -1.06
-10.2 -91.84 -0.5
-6.12 -91.84 1.89
-2.04 -91.84 -1.76
2.04 -91.84 -0.05
6.12 -91.84 2.05
10.2 -91.84 -2.35
14.29 -91.84 0.45
18.37 -91.84 2.01
22.45 -91.84 -2.77
26.53 -91.84 0.99
30.61 -91.84 1.78
34.69 -91.84 -2.98
38.78 -91.84 1.46
42.86 -91.84 1.4
46.94 -91.84 -2.96
51.02 -91.84 1.83
55.1 -91.84 0.91
59.18 -91.84 -2.71
63.27 -91.84 2.03
67.35 -91.84 0.39
71.43 -91.84 -2.27
75.51 -91.84 2.04
79.59 -91.84 -0.13
83.67 -91.84 -1.65
87.76 -91.84 1.86
91.84 -91.84 -0.55
95.92 -91.84 -0.94
100.0 -91.84 1.46
-100.0 -87.76 1.99
-95.92 -87.76 0.54
-91.84 -87.76 -2.42
-87.76 -87.76 2.06
-83.67 -87.76 0.03
-79.59 -87.76 -1.86
-75.51 -87.76 1.93
-71.43 -87.76 -0.44
-67.35 -87.76 -1.16
-63.27 -87.76 1.59
-59.18 -87.76 -0.78
-55.1 -87.76 -0.42
-51.02 -87.76 1.09
-46.94 -87.76 -0.97
-42.86 -87.76 0.34
-38.78 -87.76 0.43
-34.69 -87.76 -0.98
-30.61 -87.76 0.99
-26.53 -87.76 -0.3
-22.45 -87.76 -0.82
-18.37 -87.76 1.54
-14.29 -87.76 -1.06
-10.2 -87.76 -0.5
-6.12 -87.76 1.89
-2.04 -87.76 -1.76
2.04 -87.76 -0.05
6.12 -87.76 2.05
10.2 -87.76 -2.35
14.29 -87.76 0.45
18.37 -87.76 2.01
22.45 -87.76 -2.77
26.53 -87.76 0.99
30.61 -87.76 1.78
34.69 -87.76 -2.98
38.78 -87.76 1.46
42.86 -87.76 1.4
46.94 -87.76 -2.96
51.02 -87.76 1.83
55.1 -87.76 0.91
59.18 -87.76 -2.71
63.27 -87.76 2.03
67.35 -87.76 0.39
71.43 -87.76 -2.27
75.51 -87.76 2.04
79.59 -87.76 -0.13
83.67 -87.76 -1.65
87.76 -87.76 1.86
91.84 -87.76 -0.55
95.92 -87.76 -0.94
100.0 -87.76 1.46
-100.0 -83.67 1.99
-95.92 -83.67 0.54
