,avg_fitness,best_fitness,avg_size,best_individual
0,186627.552713947,512.7492735361556,11.03856,(-2.8379493430590577/((-1.1137492653404437/((-1.2228408078022426/2.3279996118470363)/-0.1143152396100362))+((-3.460069247294591+-1.434909363149317)/X)))
1,18437.686472970065,465.0747087491034,9.84074,(2.4068856104523633+(3.215047868843625-((X*-0.46189171781878535)/(5.762495807612549+5.929321149527404))))
2,6166.501495142276,465.0747087491034,9.76748,(2.4068856104523633+(3.215047868843625-((X*-0.46189171781878535)/(5.762495807612549+5.929321149527404))))
3,4832.963382143256,465.0747087491034,10.4389,(2.4068856104523633+(3.215047868843625-((X*-0.46189171781878535)/(5.762495807612549+5.929321149527404))))
4,4270.660335217087,463.775297571561,11.80488,(((((4.857863907235352/-0.2567432823450444)+-0.04585664993144967)/(-0.9759738996730842-(-0.2567432823450444+0.28261653733105696)))+(0.28261653733105696+5.519818813254377))/(((5.296060820359395+3.215047868843625)*(3.4587590046168764/X))--2.694790788048888))
5,4219.471074941459,192.24134407997093,13.88012,(-3.356481096543221/(-0.3263985272254821+((((-4.072495913395*-0.04585664993144967)+-1.7401776771040485)/X)*3.078994023053049)))
6,4018.1127200568735,192.24134407997093,16.9013,(-3.356481096543221/(-0.3263985272254821+((((-4.072495913395*-0.04585664993144967)+-1.7401776771040485)/X)*3.078994023053049)))
7,4448.584622112112,192.24134407997093,21.35562,(-3.356481096543221/(-0.3263985272254821+((((-4.072495913395*-0.04585664993144967)+-1.7401776771040485)/X)*3.078994023053049)))
8,4633.5097113490965,192.24134407997093,26.9144,(-3.356481096543221/(-0.3263985272254821+((((-4.072495913395*-0.04585664993144967)+-1.7401776771040485)/X)*3.078994023053049)))
9,5294.540269389637,189.61644162952103,33.82854,(-3.356481096543221/(-0.3263985272254821+((((((((-0.04585664993144967/((5.435949979767818+3.078994023053049)+(0.9285057483937704+(2.725542656208969-((-0.47392106130295275*((2.4068856104523633*5.303028543801624)--2.890053376724387))+(4.787115745900687/2.2999206483728836))))))-(-3.514969702997917+-4.355313801698342))+5.762495807612549)/-4.355313801698342)*-0.04585664993144967)+-1.7401776771040485)/X)*((1.8178188117825584+-0.33733247906171204)--1.434909363149317))))
10,6794.311885538807,189.61644162952103,42.34526,(-3.356481096543221/(-0.3263985272254821+((((((((-0.04585664993144967/((5.435949979767818+3.078994023053049)+(0.9285057483937704+(2.725542656208969-((-0.47392106130295275*((2.4068856104523633*5.303028543801624)--2.890053376724387))+(4.787115745900687/2.2999206483728836))))))-(-3.514969702997917+-4.355313801698342))+5.762495807612549)/-4.355313801698342)*-0.04585664993144967)+-1.7401776771040485)/X)*((1.8178188117825584+-0.33733247906171204)--1.434909363149317))))
11,10358.41774778151,185.063681322238,51.81742,((-3.356481096543221/(-0.3263985272254821+(((-0.33733247906171204+-1.7401776771040485)/X)*2.725542656208969)))+((((1.9639747624801727/-1.434909363149317)*-0.34964974297414475)/(5.519818813254377/((((-3.7708720316791413/(X+4.80137440122159))+5.435949979767818)/3.215047868843625)+-3.330979365738636)))--0.47392106130295275))
12,6781.950085922635,154.2250546866223,61.5501,((5.6637393558775315+2.3279996118470363)/(3.078994023053049+(((((((-2.8379493430590577+(4.89201546626396-(((-0.04585664993144967/2.7794048175760313)--3.3402656999776337)-((-3.514969702997917-X)/((((-4.355313801698342/0.44240937762836197)/(((-1.1137492653404437/(4.794148895730739+(((-3.755107476446091--3.3870046914290035)*1.0128345115136748)*1.3384817302737257)))/-0.2567432823450444)-(-0.04585664993144967+((-3.514969702997917+(-0.1143152396100362*((-3.456466951423252--3.7708720316791413)*-2.890053376724387)))/4.89201546626396))))+(5.753992435924383*2.4068856104523633))-5.6637393558775315)))))+((X--0.33733247906171204)-(5.1903725323184275*3.4587590046168764)))/(-2.694790788048888*((((-1.6613697262910012/-3.514969702997917)*(5.519818813254377--1.434909363149317))+(-0.2567432823450444*((-1.7401776771040485-5.682527285280575)*(4.80137440122159*0.9285057483937704))))+-0.46189171781878535)))/((-3.330979365738636*((1.6713057868599757+4.150981622384926)/4.645704834075508))+4.244511917187429))+2.7794048175760313)/(5.929321149527404+X))-2.0433117818546833)))
13,7132.4771161977005,152.25044983632372,71.32096,((5.6637393558775315+2.3279996118470363)/(3.078994023053049+(((((((-2.8379493430590577+(4.89201546626396-(((-0.04585664993144967/2.7794048175760313)--3.3402656999776337)-((-3.514969702997917-X)/((((-4.355313801698342/0.44240937762836197)/(((-1.1137492653404437/(4.794148895730739+(((-3.755107476446091--3.3870046914290035)*1.0128345115136748)*1.3384817302737257)))/-0.2567432823450444)-(-0.04585664993144967+((-3.514969702997917+(-0.1143152396100362*((1.9639747624801727/5.303028543801624)*-2.890053376724387)))/4.89201546626396))))+(5.753992435924383*2.4068856104523633))-5.6637393558775315)))))+((X--0.33733247906171204)-(5.1903725323184275*3.4587590046168764)))/(-2.694790788048888*((((-1.6613697262910012/-3.514969702997917)*(5.519818813254377--1.434909363149317))+(-0.2567432823450444*((-1.7401776771040485-5.682527285280575)*(4.80137440122159*0.9285057483937704))))+-0.46189171781878535)))/((-3.330979365738636*((1.6713057868599757+4.150981622384926)/4.645704834075508))+4.244511917187429))+2.7794048175760313)/(5.929321149527404+X))-2.0433117818546833)))
14,6031.061284563943,152.25044983632372,82.23736,((5.6637393558775315+2.3279996118470363)/(3.078994023053049+(((((((-2.8379493430590577+(4.89201546626396-(((-0.04585664993144967/2.7794048175760313)--3.3402656999776337)-((-3.514969702997917-X)/((((-4.355313801698342/0.44240937762836197)/(((-1.1137492653404437/(4.794148895730739+(((-3.755107476446091--3.3870046914290035)*1.0128345115136748)*1.3384817302737257)))/-0.2567432823450444)-(-0.04585664993144967+((-3.514969702997917+(-0.1143152396100362*((1.9639747624801727/5.303028543801624)*-2.890053376724387)))/4.89201546626396))))+(5.753992435924383*2.4068856104523633))-5.6637393558775315)))))+((X--0.33733247906171204)-(5.1903725323184275*3.4587590046168764)))/(-2.694790788048888*((((-1.6613697262910012/-3.514969702997917)*(5.519818813254377--1.434909363149317))+(-0.2567432823450444*((-1.7401776771040485-5.682527285280575)*(4.80137440122159*0.9285057483937704))))+-0.46189171781878535)))/((-3.330979365738636*((1.6713057868599757+4.150981622384926)/4.645704834075508))+4.244511917187429))+2.7794048175760313)/(5.929321149527404+X))-2.0433117818546833)))
15,6339.916737209128,124.14379955953726,97.29614,((((((0.257532303161347-X)/((((1.6713057868599757/-1.410683394186294)/(-1.0979225660800562+(((((((-0.46189171781878535/-0.33733247906171204)/((3.215047868843625+(3.4587590046168764/(-2.694790788048888*((-1.9460522534895395*1.8892238209120205)/2.0433117818546833))))+(-3.755107476446091--1.922322330263591)))/(((((((5.8653149908243165-(-3.460069247294591/4.244511917187429))/((-4.566151199194224/1.8892238209120205)*-2.202011574393074))/((((((4.787115745900687-((((2.073485337870375+1.7937300836812131)/(4.80137440122159+5.682527285280575))--3.3402656999776337)-2.725542656208969))--0.3263985272254821)+(((-3.7708720316791413/2.073485337870375)--1.410683394186294)--3.770594220319993))+(-0.04585664993144967*(((5.1903725323184275-(-0.1143152396100362/X))-2.4068856104523633)+(0.44240937762836197+-0.9759738996730842))))+(3.215047868843625+4.857863907235352))+4.244511917187429))+2.7794048175760313)/(5.435949979767818+X))-2.0433117818546833)+((1.3384817302737257+5.682527285280575)+2.2999206483728836)))/-3.7708720316791413)+((X--3.3870046914290035)-(5.1903725323184275/3.4587590046168764)))/(-2.694790788048888*((-3.460069247294591*1.8892238209120205)/0.9285057483937704)))/(4.150981622384926*((-3.3402656999776337+-0.33733247906171204)-(0.44240937762836197-0.28261653733105696))))))-4.374822271460635)*5.005432498748888))+2.1182747618927555)/1.8178188117825584)+5.519818813254377)+((((-1.1137492653404437+-1.1137492653404437)*(-2.8379493430590577+-1.7401776771040485))--3.3870046914290035)*(((3.4587590046168764/-0.5610797727395589)+-4.473084716394574)/((-3.6138610486185474/(-1.3644696104964362/(X--3.9851753583516185)))*(-1.0979225660800562*-1.922322330263591)))))
