,avg_fitness,best_fitness,avg_size,best_individual
0,1040961.7136673427,2770.198643783179,6.99918,((9.19265040941592*sin((sin(11.755789626210007)*Y)))+cos(11.500373009013202)) 
1,162044.09403718737,2352.001695301921,6.34758,(sin((((7.393953910348074+7.555199578557286)/11.755789626210007)+((-2.863080006131013*(sin(6.731714956709332)-(3.279749522382934-((((8.710845372604199--2.863080006131013)/8.72465349620177)-2.2750081059599427)*(2.2750081059599427*6.5713951999705635)))))+Y)))*(8.20958626524083-15.94242820954064)) 
2,52426.65357508547,2315.571530536363,6.84488,(((-1.168943292671686*6.5713951999705635)*sin(-2.9421714936224674))+((sin(2.8765435217124766)-8.040374954509709)*Y)) 
3,13908.614323358563,1532.9154246165263,8.2187,(cos(-0.01676295836549979)-((7.401551317568462-X)*Y)) 
4,349184.9460690354,1532.9154246165263,10.36112,(cos(-0.01676295836549979)-((7.401551317568462-X)*Y)) 
5,43685.02100404229,1501.1818313212716,13.04972,(cos(sin(12.392146258121912))-(sin(7.526938102983284)*((7.401551317568462-X)*Y))) 
6,26082.867315859985,1501.1818313212716,16.27004,(cos(sin(12.392146258121912))-(sin(7.526938102983284)*((7.401551317568462-X)*Y))) 
7,36335.028119646275,1501.1818313212716,19.83322,(cos(sin(12.392146258121912))-(sin(7.526938102983284)*((7.401551317568462-X)*Y))) 
8,109166.42874833288,1490.1261571565096,23.38404,(cos((cos(cos(((-0.6692998592056796+0.11267369799458216)+((Y/7.526938102983284)/cos(sin(3.097679981539299))))))/(2.4184891158170414/sin(0.0330584020154161))))-(((sin(cos(2.4184891158170414))*(sin((((sin((((11.500373009013202/8.59556188561385)-((15.5108451486151/13.700337068973223)*0.04637705611280829))--2.9421714936224674))-sin(8.040374954509709))*cos(0.4373874552922352))+0.5139382946868851))-9.014745975901151))-X)*Y)) 
9,266440.36658855993,1484.8504620385143,26.63032,(cos((cos(cos(((-0.6692998592056796+0.11267369799458216)+((Y/7.526938102983284)/cos(sin(3.097679981539299))))))/(2.4184891158170414/sin(0.0330584020154161))))-(((sin(cos(2.4184891158170414))*(sin((((sin((-2.9421714936224674*sin(cos(13.427776079589993))))-sin(8.040374954509709))*cos(0.4373874552922352))+0.5139382946868851))-9.014745975901151))-X)*Y)) 
