,avg_fitness,best_fitness,avg_size,best_individual
0,5338659.651731599,204013.65602657484,6.99624,(((Y*(9.980981082219742-16.31835030118512))+5.2236432964976505)+11.773016819812767) 
1,351362.79040487093,203889.58176402195,6.63234,(((Y-sin(-2.985974405190803))*((-1.9570753271870758*-4.985768837178181)-(16.596677806461745--1.000771530578187)))+13.732292311493133) 
2,278926.51475319517,203832.61164663537,6.66606,(((Y*(9.980981082219742-16.31835030118512))+5.2236432964976505)+((13.666045689897544*-2.0942446073788075)/-3.340148731659178)) 
3,269428.61206108646,161140.7942059665,7.13814,((9.488497513766955-(10.75651638680333-X))*Y) 
4,274864.22605289903,159158.71710320556,8.2736,((Y-sin(-0.080273336744896))*(((X+sin(sin(-4.925050510215041)))+(10.75651638680333--4.35340101483047))-(16.596677806461745--1.000771530578187))) 
5,305951.9638762347,157222.23340986992,10.40384,((9.805491674494958+((11.773016819812767*cos(12.395841628001492))+sin(9.011111039705296)))+(Y*X)) 
6,1526704.3368320093,143115.5848873743,13.27236,(((cos(cos((16.895300163312907-(14.727814227916461-sin((-4.3558969933527045/6.120062313176799))))))--4.0488613505459625)+((cos(9.488497513766955)-Y)*(cos(sin(12.592973760607372))+7.267200565246258)))+(16.405998048260155+(Y*X))) 
7,692802.1114250834,142747.2622409098,16.61826,(((Y*(9.980981082219742-16.27439773423098))+13.70804230227364)+(Y*X)) 
8,541077.3746529556,94151.71075954368,19.75604,((16.405998048260155+(((-2.985974405190803+(((X-9.805491674494958)*Y)+16.29834672896018))*cos(12.395841628001492))+sin((sin(5.695152704517248)--1.2738197979152464))))+(Y*X)) 
9,332305.90848188143,78596.93364938414,22.68916,(16.405998048260155+(((9.08079072596858-(Y*((X/sin(15.942384017419489))+(16.31835030118512-sin(6.120062313176799)))))--2.985974405190803)*cos(-0.8802953576372996))) 
10,943974.5533455838,69491.04207024451,25.05984,((3.379417786666423*(((X*Y)+(cos(4.279699494186389)+7.267200565246258))-Y))+(7.556328355586711-((((16.080416883340394*cos(9.980981082219742))+16.29834672896018)*sin(1.5937089934490603))*Y))) 
11,232796.87040239206,68263.89585430532,27.4475,((3.379417786666423*(((X*Y)+(cos(9.327469680863256)+7.267200565246258))-0.6308396034318875))+(7.556328355586711-((7.267200565246258*sin(1.5937089934490603))*Y))) 
12,6291993.52894176,65771.91822358179,31.65278,(((X*Y)+((((X-(((Y-((sin(16.405998048260155)/-1.9570753271870758)+((-2.9577299144653812*Y)+((((Y*X)+11.445164114362594)+-4.925050510215041)-Y))))-(((Y*X)+13.732292311493133)-Y))+cos(14.61786303955823)))--2.985974405190803)-(8.108034677328583+7.267200565246258))-Y))+16.13265410308912) 
13,6114285.504418763,23760.005664239012,37.29272,(((Y*X)+(sin((Y*-4.067418919521483))+Y))+((cos(6.490632795218826)-((7.267200565246258+-4.219433438641345)-(((X*Y)-(9.678886918524112*Y))-2.475644540965596)))+((X*Y)+(X*X)))) 
14,260703.6160385698,23760.005664239012,44.34864,(((Y*X)+(sin((Y*-4.067418919521483))+Y))+((cos(6.490632795218826)-((7.267200565246258+-4.219433438641345)-(((X*Y)-(9.678886918524112*Y))-2.475644540965596)))+((X*Y)+(X*X)))) 
15,993216.125738871,11858.996002227108,52.01052,(((Y*X)+(sin((Y*-4.067418919521483))+Y))+(((9.805491674494958+((Y*cos(12.395841628001492))+cos(sin(((Y--4.067418919521483)+((-2.8090537015241233-X)-(((16.080416883340394+(((13.732292311493133-sin((11.773016819812767*(Y-Y))))-(9.678886918524112*1.5937089934490603))*cos((2.106466884370244+7.267200565246258))))*-1.299823540760762)+14.61786303955823)))))))-((7.267200565246258+-4.219433438641345)-(((X*Y)-(9.678886918524112*Y))-2.475644540965596)))+((X*Y)+(X*X)))) 
16,443356.75375821046,9816.60043573289,59.93598,(((X*Y)+(X*X))+((((3.9466001742931596+(Y*3.0524396978482713))+((Y*(9.980981082219742-15.942384017419489))+cos(6.490632795218826)))+((Y*X)-(Y*3.9466001742931596)))+(Y*X))) 
17,444559.7097024824,9816.60043573289,68.31228,(((X*Y)+(X*X))+((((3.9466001742931596+(Y*3.0524396978482713))+((Y*(9.980981082219742-15.942384017419489))+cos(6.490632795218826)))+((Y*X)-(Y*3.9466001742931596)))+(Y*X))) 
18,450994.0391484766,3959.846265630351,77.86174,((-1.2738197979152464+(((((Y+(cos(16.31835030118512)+(X*X)))-((13.70804230227364*-1.299823540760762)+14.61786303955823))+((Y-((X/((cos((sin(3.0524396978482713)+6.490632795218826))+15.376799451826091)+cos((2.475644540965596+15.376799451826091))))/16.405998048260155))-(Y*(cos(16.008533787207284)-X))))-(9.678886918524112*Y))+(Y*X)))+((X*Y)-cos(16.31835030118512))) 
19,219670.24448207158,3959.846265630351,89.07624,((-1.2738197979152464+(((((Y+(cos(16.31835030118512)+(X*X)))-((13.70804230227364*-1.299823540760762)+14.61786303955823))+((Y-((X/((cos((sin(3.0524396978482713)+6.490632795218826))+15.376799451826091)+cos((2.475644540965596+15.376799451826091))))/16.405998048260155))-(Y*(cos(16.008533787207284)-X))))-(9.678886918524112*Y))+(Y*X)))+((X*Y)-cos(16.31835030118512))) 
20,237745.18152428494,3397.76770586402,100.88012,((Y+((X*Y)*cos(12.395841628001492)))+(((X*Y)+((((X*Y)-(9.678886918524112*Y))+Y)+(X*X)))-(Y*cos(14.61786303955823)))) 
