,avg_fitness,best_fitness,avg_size,best_individual
0,31143874.148807243,9593453.555039473,7.01706,(11.377235680268164+((((1.2370811913279827*11.379882196927632)-sin(3.3391742257466817))*(X*15.438828750126419))-12.294660186505475)) 
1,39159370.77795551,6368234.040608796,7.54916,(3.9109024539258055-((4.5036642255086825-6.845402506308771)-(X*(Y*((8.74304807535352-6.712112521257298)+1.2370811913279827))))) 
2,36721936.15375976,6357155.811063933,9.58544,(((3.9109024539258055-((5.911369872693532-6.845402506308771)-(X*(Y*((8.74304807535352-6.712112521257298)+1.2370811913279827)))))+11.379882196927632)+sin(cos((6.757169509466625-8.986351276854691)))) 
3,69092429.47246253,4607182.727759263,12.49522,(3.9109024539258055-(6.008386218710429-(X*(Y*((9.480987346087241-6.712112521257298)+1.2370811913279827))))) 
4,194517869.98007843,4342008.631999456,15.30304,(((((11.507385534140273-(7.592482554392676+1.8124561860011434))*7.442056598563749)/(((5.25351909977492*5.801714543480735)/6.113854148719772)+sin(1.5684913801194007)))+(X*9.816390974620235))*((((8.986351276854691--2.535345659987497)+6.488582965249876)+(8.74304807535352*Y))/((-3.0413493554759694*(-4.092771576514203+12.37920657804629))*cos((11.498595581645002*-3.0413493554759694))))) 
5,292597766.2625606,3845194.039759688,17.8027,(((15.53640240746152+13.199916486605368)*X)+((-3.0961401994134383-((5.911369872693532-6.845402506308771)-(X*(Y*((8.74304807535352-6.712112521257298)+1.2370811913279827)))))+2.783378712771671)) 
6,804908293.4724432,2174331.5909232246,20.3064,((5.801714543480735*(X*14.565934328774183))-((5.327158760777431*(8.573098356073272*16.424411787533028))-(X*(Y*((((cos(11.507385534140273)--4.24557632915101)+(16.090024545094742/4.3666653076649045))-6.712112521257298)+1.2370811913279827))))) 
7,7011221005.280999,2174331.5909232246,23.235,((5.801714543480735*(X*14.565934328774183))-((5.327158760777431*(8.573098356073272*16.424411787533028))-(X*(Y*((((cos(11.507385534140273)--4.24557632915101)+(16.090024545094742/4.3666653076649045))-6.712112521257298)+1.2370811913279827))))) 
8,54245092161.72647,2174331.5909232246,26.48082,((5.801714543480735*(X*14.565934328774183))-((5.327158760777431*(8.573098356073272*16.424411787533028))-(X*(Y*((((cos(11.507385534140273)--4.24557632915101)+(16.090024545094742/4.3666653076649045))-6.712112521257298)+1.2370811913279827))))) 
9,716460314007.0844,2174331.5909232246,29.77948,((5.801714543480735*(X*14.565934328774183))-((5.327158760777431*(8.573098356073272*16.424411787533028))-(X*(Y*((((cos(11.507385534140273)--4.24557632915101)+(16.090024545094742/4.3666653076649045))-6.712112521257298)+1.2370811913279827))))) 
