,avg_fitness,best_fitness,avg_size,best_individual
0,1245607835.8679821,1098005661.3148859,6.98528,(4.552320828072794/(cos(-3.3118219650277556)-cos(15.832393747143175)))
1,1245673217.3105595,646285873.8038054,7.4802,(((11.470036024517743+(8.048423692705411*14.657834764797101))-cos((0.9385119119467316/-4.680737170999406)))*(11.702986725153004*(X*13.39417366123865)))
2,1271111028.9006324,579773061.9942162,9.7701,(((15.021597821356892-X)*(cos(9.871265594804484)*(8.199932614752331+15.522429897091296)))*(((14.047540628076959*11.470036024517743)*13.085074811300625)+((15.682181790683735+cos(5.370474262298188))/10.798373755870635)))
3,5201777286.61628,223959169.19079983,13.44848,((((((13.39417366123865/11.978861775804589)+X)-12.360004774561695)*((0.2791682571752645+10.598918810420738)*(3.6679519861230556*X)))+((cos((8.03202015089609*-0.12589617703026335))*(-2.9830750208069725/8.098295232823064))/1.4223668784436976))*10.327892980397989)
4,53848023784.00321,185469833.87515736,17.38116,(((15.021597821356892-X)*(-2.8176738618531454*(5.370474262298188+6.411934500704431)))*(5.370474262298188+(((14.047540628076959+((((15.77951017000169*X)*9.406160470830702)+((9.406160470830702/((5.370474262298188+((9.286087274190303*11.702986725153004)/14.047540628076959))*4.904751742696346))-15.832393747143175))+14.667966706030029))+15.511136610894347)/10.798373755870635)))
5,172184137940.90106,172139779.21945608,21.06608,(4.904751742696346*(((cos(-2.9291933136502433)*(15.994953618448761*((-2.8176738618531454-6.411934500704431)-(((X*X)-(14.657834764797101*X))*9.406160470830702))))/cos(7.887477746766033))/((-3.2755725524773784-15.835645519413251)-(16.29200478886278+13.078963111004128))))
6,1101816947723.6038,92289388.73758903,24.09684,(((((4.552320828072794+X)+(15.994953618448761/sin((-1.4948889780122299-15.994953618448761))))*((15.021597821356892-X)*(cos(9.871265594804484)*(8.199932614752331+X))))+13.39417366123865)*4.552320828072794)
7,2.345324687459131e+16,40649333.039026275,27.12044,(((((9.286087274190303+X)+(15.994953618448761/sin((-1.4948889780122299-15.994953618448761))))*((15.021597821356892-X)*(cos(9.871265594804484)*(8.199932614752331+X))))+13.39417366123865)*4.552320828072794)
8,1509069805909500.0,40649333.039026275,30.9406,(((((9.286087274190303+X)+(15.994953618448761/sin((-1.4948889780122299-15.994953618448761))))*((15.021597821356892-X)*(cos(9.871265594804484)*(8.199932614752331+X))))+13.39417366123865)*4.552320828072794)
9,2.998686126208379e+17,26882846.072666474,36.39758,((X+sin(((13.398775865990071+cos(1.189751636972633))*13.39417366123865)))*(10.78936461485332*((14.667966706030029*(((X/1.7935838491981624)+14.657834764797101)-10.327892980397989))/((-4.680737170999406+14.065475046469434)/((X*8.03202015089609)/16.834916142513244)))))
10,234200894696649.44,15926414.65831496,44.18522,(((cos((8.098295232823064-3.779861753929925))-(4.983022365363466+(12.360004774561695/(sin(8.098295232823064)+10.798373755870635))))*((7.887477746766033-(-4.560683269707157-((X*(cos(3.837197024499341)*X))+9.399377264678797)))*X))+-1.4948889780122299)
11,697840027422002.5,9446985.330145448,53.29942,(((15.835645519413251-(7.887477746766033+(((X*(9.226453632378972+(-0.6270501362581404+(X*4.983022365363466))))/16.834916142513244)*((X*(1.5228023530482062*10.327892980397989))+sin(15.994953618448761)))))+9.286087274190303)/sin(((9.534471131662135*-1.4948889780122299)+sin(2.6816666503346855))))
12,1.512268794740291e+17,9446985.330145448,62.70188,(((15.835645519413251-(7.887477746766033+(((X*(9.226453632378972+(-0.6270501362581404+(X*4.983022365363466))))/16.834916142513244)*((X*(1.5228023530482062*10.327892980397989))+sin(15.994953618448761)))))+9.286087274190303)/sin(((9.534471131662135*-1.4948889780122299)+sin(2.6816666503346855))))
13,1.0841784788663677e+17,6617790.244623388,70.2164,(((cos(((cos(11.978861775804589)/0.4303576278142014)-10.598918810420738))-(4.983022365363466+(12.360004774561695/((-3.2755725524773784/cos(10.1604622362375))+10.798373755870635))))*((8.199932614752331-(-4.560683269707157-((X*(cos(3.837197024499341)*X))+9.399377264678797)))*X))+-1.4948889780122299)
14,1.3107239445424108e+29,2365597.7465762193,75.2636,((((((8.84136308866261/11.978861775804589)+X)-cos(((X+((((11.065731381416274*10.584105108638187)*16.834916142513244)*12.876928949668539)-(12.876928949668539+X)))+13.39417366123865)))*(X*4.983022365363466))+((8.087817279608391+10.598918810420738)*sin(3.6679519861230556)))*X)
15,1.6698646223761494e+17,861004.1265445764,79.795,((((((8.84136308866261/11.978861775804589)+X)-cos((((sin(13.39417366123865)+11.978861775804589)*1.1528959477186067)/(15.832393747143175+8.098295232823064))))*(X*4.983022365363466))+((0.2791682571752645+10.598918810420738)*sin(3.6679519861230556)))*X)
16,4851963530291239.0,814950.2501621377,87.12426,((((((8.84136308866261/11.978861775804589)+X)-cos(-0.6270501362581404))*(X*4.983022365363466))+((8.087817279608391+10.598918810420738)*sin(3.6679519861230556)))*X)
17,7.59231556396623e+18,489860.9660103193,95.20504,((((((8.84136308866261/11.978861775804589)+X)-cos(((((1.4223668784436976+((cos(-3.6772877854681356)*(8.199932614752331+X))-(15.832393747143175*1.189751636972633)))*cos(((cos(11.702986725153004)*4.983022365363466)*((15.90593563185513+((14.667966706030029+-2.8176738618531454)*0.9385119119467316))*14.657834764797101))))*X)/(-2.9830750208069725+(((16.29200478886278+X)+(((8.542276213173103/(sin(1.1528959477186067)-(10.931869240556644+11.470036024517743)))-16.41523297568488)*-3.6772877854681356))*16.41523297568488)))))*(X*4.983022365363466))+((0.2791682571752645+10.598918810420738)*sin(3.6679519861230556)))*X)
18,1.9071068019025678e+21,475715.2142309589,101.28844,((((((8.84136308866261/11.978861775804589)+X)-cos((((sin(13.39417366123865)+(X*(((((sin((11.470036024517743+(5.370474262298188/16.27139981211652)))+11.978861775804589)*X)/(-2.9830750208069725+8.098295232823064))-12.360004774561695)*5.370474262298188)))*X)/(11.978861775804589*((15.77951017000169*(3.779861753929925*((1.7935838491981624+(X/(((-2.805706228108378*(((13.39417366123865/cos(-2.9830750208069725))+X)-12.360004774561695))*X)*(15.832393747143175+1.4223668784436976))))*(10.578468158880804+(X+0.4303576278142014)))))*X)))))*(X*4.983022365363466))+((0.2791682571752645+10.598918810420738)*sin(3.6679519861230556)))*X)
19,1.5368068302749093e+20,351202.3409220108,106.0895,((((((8.84136308866261/(cos(9.871265594804484)*(8.199932614752331+X)))+X)-sin((((sin(13.39417366123865)+4.552320828072794)*X)/((X*((1.7935838491981624+(0.9385119119467316+13.39417366123865))*X))+8.098295232823064))))*(X*4.983022365363466))+(-1.4948889780122299*((3.19764282656552+1.1528959477186067)-(13.39417366123865/11.978861775804589))))*X)
20,1.1341726181641348e+18,258190.41790275183,116.95644,((((((8.84136308866261/11.978861775804589)+X)-cos((((sin(13.39417366123865)+(X*(((((sin((11.470036024517743+(5.370474262298188/16.27139981211652)))+11.978861775804589)*X)/(-2.9830750208069725+8.098295232823064))-12.360004774561695)*5.370474262298188)))*X)/(11.978861775804589*((15.77951017000169*(3.779861753929925*((1.7935838491981624+(X/(((-2.805706228108378*(((13.39417366123865/cos(-2.9830750208069725))+X)-12.360004774561695))*X)*(15.832393747143175+1.4223668784436976))))*(16.27139981211652+(X+(-2.9830750208069725+8.098295232823064))))))*X)))))*(X*4.983022365363466))+((0.2791682571752645+10.598918810420738)*sin(3.6679519861230556)))*X)
21,3.165404768802122e+22,175187.38153819361,130.94758,((((((X/((16.29200478886278+(8.542276213173103+(16.29200478886278*((1.4223668784436976+4.983022365363466)+(11.470036024517743+-0.6270501362581404)))))+(0.9385119119467316*-3.6772877854681356)))+X)-cos(((sin(sin(5.856624143826908))*(15.90593563185513+(15.474857020529203*(10.598918810420738*(((-2.9830750208069725/16.41523297568488)/((11.978861775804589+(((((16.41523297568488-cos((14.667966706030029*(((X/1.7935838491981624)+14.657834764797101)-10.327892980397989))))-(((((14.657834764797101*cos(4.904751742696346))-12.638901521551425)+sin(((16.761020589670824*((((0.9829078080584441+15.832393747143175)+9.286087274190303)--3.2755725524773784)*15.90593563185513))/sin(8.199932614752331))))*13.078963111004128)/cos(((1.1528959477186067/((16.29200478886278*11.470036024517743)*13.085074811300625))-10.598918810420738))))+X)+16.761020589670824)+15.474857020529203))-cos((16.761020589670824*16.834916142513244))))-15.682181790683735)))))/(-2.9830750208069725+8.098295232823064))))*(X*4.983022365363466))+((0.2791682571752645+10.598918810420738)*sin(3.6679519861230556)))*X)
