,avg_fitness,best_fitness,avg_size,best_individual
0,32955.48719070471,1085.5900000000008,6.98078,cos((X/(1.9650788080227812*cos(-1.6820821763824814)))) 
1,4413.501921546427,1059.9099999999983,7.07262,sin((((X*-3.688406803009369)+-0.5229882956718095)--1.9158214109993574)) 
2,6183.653124615141,1059.9099999999983,8.77592,sin((((X*-3.688406803009369)+-0.5229882956718095)--1.9158214109993574)) 
3,10068.013965285281,1059.9099999999983,11.84104,sin((((X*-3.688406803009369)+-0.5229882956718095)--1.9158214109993574)) 
4,30427.61670008151,1044.47,15.56868,sin((-4.021031494616592*((0.4226478937959772/sin(-1.8674590039669972))-X))) 
5,44451.655318752615,1044.47,19.44128,sin((-4.021031494616592*((0.4226478937959772/sin(-1.8674590039669972))-X))) 
6,133024.6430424925,1044.47,22.41938,sin((-4.021031494616592*((0.4226478937959772/sin(-1.8674590039669972))-X))) 
7,1309796.782493507,1044.47,24.94016,sin((-4.021031494616592*((0.4226478937959772/sin(-1.8674590039669972))-X))) 
8,39470.555203630116,1041.49,28.59006,cos(((2.944201265673013-((sin(((1.0359573085545346-1.3123736290718604)*2.794033091204674))-0.7695671308378129)+cos((cos(5.220865345109379)-cos((((3.202056642966605/-0.5229882956718095)-(4.2010903593226505-sin(X)))*-1.6479522303630474))))))*X)) 
9,37289.7207210799,1027.6267844887693,34.03192,(sin(cos((5.856693261789504-((((sin((0.4226478937959772*(sin(-3.4649092842641744)+cos(((5.945033714320342/2.234003379613947)/(X+1.9650788080227812))))))/cos((-4.478335590493417/-3.0241034255232746)))+3.715012497998714)*(-3.688406803009369+(-2.4015607952871605*-1.4804485249544674)))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
10,35715.11960192756,1027.6267844887693,40.85962,(sin(cos((5.856693261789504-((((sin((0.4226478937959772*(sin(-3.4649092842641744)+cos(((5.945033714320342/2.234003379613947)/(X+1.9650788080227812))))))/cos((-4.478335590493417/-3.0241034255232746)))+3.715012497998714)*(-3.688406803009369+(-2.4015607952871605*-1.4804485249544674)))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
11,27799.06020848369,947.2190485242218,48.4722,(sin(cos((5.856693261789504-(((-2.676513009147755+(-4.377648568608398*X))-((((0.20576652442079624*0.20576652442079624)/2.9922441096545045)*sin(sin(X)))-1.9650788080227812))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
12,5670.921493600583,942.368699435771,57.37492,(sin(cos((5.856693261789504-(((-3.1360051918037692+cos((3.989993426721263*(-2.676513009147755-X))))*-1.9984040296927832)/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
13,3178.2041395168208,860.7246867584528,66.65894,(sin(cos((5.856693261789504-(((-4.021031494616592*(cos(sin(sin((3.930052130880979+0.2626469245202756))))-X))*(-3.688406803009369+0.028047797287484855))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
14,2096.499741792093,860.7246867584528,73.60408,(sin(cos((5.856693261789504-(((-4.021031494616592*(cos(sin(sin((3.930052130880979+0.2626469245202756))))-X))*(-3.688406803009369+0.028047797287484855))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
15,2980.139364429096,858.9075409471923,79.92008,(sin(cos((sin(sin(sin((5.268499097300536-(X*(sin(1.9191829980466864)-X))))))-((((sin(((sin(((X/-4.478335590493417)*(0.70400498302795*5.220865345109379)))/(-3.891889619656392+(sin(X)/sin(((sin((sin(((((cos(cos(sin(0.392405439606355)))*((5.945033714320342/-1.6838963847787722)/1.9191829980466864))/2.88097334907866)/1.0359573085545346)-sin(sin(sin(-1.6820821763824814)))))/5.301961129805417))*cos((-1.9984040296927832*(cos(3.930052130880979)/X))))/4.561859372348515)))))-((5.945033714320342/sin(3.99977938059944))--1.4804485249544674)))/(cos((((cos(cos((-0.934780441460525--2.286570092493193)))-(0.028047797287484855/(5.301961129805417/sin(((0.028047797287484855*(((-0.07654694483569102*((0.553816127260264/0.70400498302795)/-2.3441959187576464))/0.7713853610566419)/-1.9984040296927832))/-4.021031494616592)))))/cos(0.20576652442079624))*5.945033714320342))-(1.7363564888994274-(cos(4.906579364085136)-((X*sin(sin((-4.084664772853557+(3.99977938059944/0.028047797287484855)))))-1.9650788080227812)))))+3.715012497998714)*(-3.688406803009369+(-2.4015607952871605*(cos((sin(1.9191829980466864)-X))-0.4226478937959772))))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
16,13598.278743712297,855.5293506365553,92.6532,(sin(cos((5.856693261789504-(((-4.021031494616592*(cos(sin(sin((sin(((((((-3.0241034255232746/0.028047797287484855)*(-1.9984040296927832+-3.9241801218780314))*-2.4015607952871605)*0.6885645993304204)/2.944201265673013)*-1.6838963847787722))+0.2626469245202756))))-X))*(-3.688406803009369+(0.028047797287484855*-1.4804485249544674)))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
17,4389.125524818031,825.4788167564234,116.00228,(cos((sin(sin(sin((5.268499097300536-(X*(sin(1.9191829980466864)-X))))))-((((sin(((sin(((X/-4.478335590493417)*(0.70400498302795*5.220865345109379)))/(-3.891889619656392+(sin(X)/sin(((sin((sin(((((cos(cos(sin(0.392405439606355)))*((5.945033714320342/-1.6838963847787722)/1.9191829980466864))/2.88097334907866)/1.0359573085545346)-sin(sin(sin(-1.6820821763824814)))))/5.301961129805417))*cos((-1.9984040296927832*(cos(3.930052130880979)/X))))/4.561859372348515)))))-((5.945033714320342/sin(3.99977938059944))--1.4804485249544674)))/(cos((((cos(cos((-0.934780441460525--2.286570092493193)))-(0.028047797287484855/(5.301961129805417/sin(((0.028047797287484855*(((-0.07654694483569102*((0.553816127260264/0.70400498302795)/-2.3441959187576464))/0.7713853610566419)/-1.9984040296927832))/-4.021031494616592)))))/cos(0.20576652442079624))*5.945033714320342))-(1.7363564888994274-(cos(4.906579364085136)-((X*sin(sin((-4.084664772853557+(3.99977938059944/0.028047797287484855)))))-1.9650788080227812)))))+3.715012497998714)*(-3.688406803009369+(-2.4015607952871605*(cos((sin(1.9191829980466864)-X))-0.4226478937959772))))/-4.377648568608398)))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
18,27863.196697716332,825.4788167564234,150.72078,(cos((sin(sin(sin((5.268499097300536-(X*(sin(1.9191829980466864)-X))))))-((((sin(((sin(((X/-4.478335590493417)*(0.70400498302795*5.220865345109379)))/(-3.891889619656392+(sin(X)/sin(((sin((sin(((((cos(cos(sin(0.392405439606355)))*((5.945033714320342/-1.6838963847787722)/1.9191829980466864))/2.88097334907866)/1.0359573085545346)-sin(sin(sin(-1.6820821763824814)))))/5.301961129805417))*cos((-1.9984040296927832*(cos(3.930052130880979)/X))))/4.561859372348515)))))-((5.945033714320342/sin(3.99977938059944))--1.4804485249544674)))/(cos((((cos(cos((-0.934780441460525--2.286570092493193)))-(0.028047797287484855/(5.301961129805417/sin(((0.028047797287484855*(((-0.07654694483569102*((0.553816127260264/0.70400498302795)/-2.3441959187576464))/0.7713853610566419)/-1.9984040296927832))/-4.021031494616592)))))/cos(0.20576652442079624))*5.945033714320342))-(1.7363564888994274-(cos(4.906579364085136)-((X*sin(sin((-4.084664772853557+(3.99977938059944/0.028047797287484855)))))-1.9650788080227812)))))+3.715012497998714)*(-3.688406803009369+(-2.4015607952871605*(cos((sin(1.9191829980466864)-X))-0.4226478937959772))))/-4.377648568608398)))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
19,482274.3755862577,816.7437679931794,188.76474,(sin(cos(((-4.377648568608398*X)-((((sin((0.4226478937959772*(sin((5.844492745470104+cos(((cos(5.945033714320342)*X)-2.88097334907866))))+5.301961129805417)))/(cos((((cos(cos(X))-(0.028047797287484855/sin(X)))/cos(0.20576652442079624))*5.945033714320342))-(-0.20583439034587236-(4.2010903593226505--1.6479522303630474))))+3.715012497998714)*(-3.688406803009369+(X*(sin(1.9191829980466864)-X))))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
20,488925.5759021096,771.1091714520791,218.84804,(sin(cos((5.856693261789504-(((1.0359573085545346+3.715012497998714)*((-4.377648568608398--0.20583439034587236)+(cos((5.856693261789504-(((-2.676513009147755+(-4.377648568608398*X))-sin(cos(((cos((cos((-4.084664772853557/cos(sin((-4.021031494616592*(cos(sin(sin(((0.028047797287484855/(((-1.724829574387563*((((X/(-4.021031494616592*(sin((-4.021031494616592*(cos(sin(sin(((0.028047797287484855/(((((X/5.945033714320342)+-0.07654694483569102)*((sin(3.202056642966605)*sin(((2.794033091204674-cos(sin((sin(3.989993426721263)*-0.6924628789100709))))--1.724829574387563)))*1.9191829980466864))*sin(5.945033714320342))+(5.301961129805417-(0.6885645993304204--2.676513009147755))))+-3.088110509626701))))-X)))-X)))*((sin((X*-3.629342976185289))+-0.07654694483569102)*cos(sin(0.37015709220608617))))*(3.282932442090617*X))*-0.07654694483569102))*sin((5.301961129805417-(sin((sin(0.028047797287484855)/-3.088110509626701))/0.392405439606355))))+sin(cos(((cos((cos((-4.084664772853557/cos(sin((-4.021031494616592*-0.934780441460525)))))/(sin((((-2.676513009147755+(-4.377648568608398*X))-(sin(-0.2720267876396081)-1.9650788080227812))*(X/-1.6838963847787722)))-(cos(3.6049402705718325)-(sin(cos((-4.021031494616592--1.9984040296927832)))/((((cos((X-0.028047797287484855))*-1.6820821763824814)/3.6049402705718325)-((cos(cos(X))*sin(-3.088110509626701))*4.0531243973367275))*sin(1.7363564888994274)))))))+sin(sin(-0.20583439034587236)))+(5.301961129805417*((cos((-4.377648568608398*X))/(((-0.2720267876396081+0.028047797287484855)*3.715012497998714)-((-4.478335590493417+(X*X))-(-3.9241801218780314*2.944201265673013))))/1.3414897953491707)))))))+-3.088110509626701))))-X))))))/(sin((((((0.028047797287484855/(-3.9241801218780314/sin(-3.891889619656392)))/(-4.262568398374086+0.028047797287484855))+(-4.377648568608398*X))-(sin((((0.392405439606355-1.3123736290718604)/(X-(0.20576652442079624-(0.20576652442079624*sin(5.945033714320342)))))*(sin(-3.0098134252274553)*(0.6885645993304204-(cos(5.747070230419487)-sin(((-3.9241801218780314*(((3.70688765641842+-1.6820821763824814)/cos(((cos(sin((-3.0098134252274553-((5.856693261789504-0.8255364769697326)*sin((-2.4015607952871605--4.405725056775282))))))+(sin(cos(cos((-2.4015607952871605/(5.3821693022680375*4.453133596840583)))))*-2.121695240087376))+(sin(5.220865345109379)*(-1.4804485249544674--1.4804485249544674)))))/5.220865345109379))/(3.202056642966605*X))))))))-1.9650788080227812))*(X/3.989993426721263)))-(cos(3.6049402705718325)--3.629342976185289))))+sin(sin(-0.20583439034587236)))+(5.301961129805417*((cos((-4.377648568608398*X))/((5.856693261789504-(((-2.676513009147755+(-4.377648568608398*X))-sin(cos(((cos((cos((-4.084664772853557/cos(sin((-4.021031494616592*(cos(sin(sin(((0.028047797287484855/(((-1.724829574387563*((((X/(5.856693261789504-(((cos((X+X))--3.891889619656392)*(-3.0098134252274553--3.891889619656392))-5.3821693022680375)))*((sin((X*-3.629342976185289))+-0.07654694483569102)*cos(5.134700945887985)))*(3.282932442090617*X))*-0.07654694483569102))*sin((5.301961129805417-(sin((sin(0.028047797287484855)/((0.4226478937959772+(-2.3441959187576464+(2.794033091204674*(cos(4.906579364085136)+-1.9984040296927832))))*(0.37015709220608617/cos(-3.4649092842641744)))))/0.392405439606355))))+sin(0.37015709220608617)))+-3.088110509626701))))-X))))))/(sin(((-2.792166771821635+-1.7745158666729512)*4.561859372348515))-(cos(((((2.401267581636831/X)+5.945033714320342)-sin((sin((X/4.2010903593226505))/(((-0.07654694483569102*0.028047797287484855)-(4.2010903593226505--1.6479522303630474))-cos((-0.2285169756773957/cos(((X*(((sin((X-sin(cos(cos((((X/-3.1360051918037692)/((cos(-1.724829574387563)--0.2720267876396081)+(0.20576652442079624+((sin(sin(cos((((5.844492745470104*-3.0241034255232746)/cos(3.282932442090617))/((cos(X)/((-2.114733151653529*sin((-2.3441959187576464+cos(sin(-3.1360051918037692)))))-0.6885645993304204))*cos(((((0.20576652442079624*-1.7745158666729512)/sin((-3.9241801218780314+(3.99977938059944*X))))*-1.6838963847787722)+sin(4.0531243973367275))))))))+(-3.045842307942947/cos((0.028047797287484855/0.4226478937959772))))+5.035169707121263))))/(-3.1360051918037692*3.70688765641842)))))))*(-4.405725056775282/-4.262568398374086))/-1.6820821763824814)-1.1989903881032564))*-0.2720267876396081))))))))/(-3.088110509626701/-0.22594363336070344)))--3.629342976185289))))+sin(sin(-0.20583439034587236)))+(5.301961129805417*((cos((-4.377648568608398*X))/((0.37015709220608617*3.715012497998714)-((-4.478335590493417+(X*cos(-0.07654694483569102)))-(-3.9241801218780314*2.944201265673013))))/1.3414897953491707))))))/-4.377648568608398))-X))/1.3414897953491707))))))/-4.377648568608398)))*4.561859372348515)))/-4.377648568608398))))/cos(((((X*(sin(1.9191829980466864)-X))*-0.934780441460525)-sin(2.9922441096545045))+-4.084664772853557))) 
